Taxon,longitude,latitude
Spiraea_alpina,104.066394,37.193519
Spiraea_alpina,98.271191,30.859206
Spiraea_alpina,113.352413,25.128445
Spiraea_alpina,98.596444,29.686615
Spiraea_alpina,104.370271,33.782964
Spiraea_alpina,98.218351,31.499534
Spiraea_alpina,100.138417,37.326263
Spiraea_alpina,102.898047,37.470571
Spiraea_alpina,111.843801,33.046358
Spiraea_alpina,103.221009,34.055348
Spiraea_alpina,87.304112,44.013183
Spiraea_alpina,103.671049,30.631478
Spiraea_alpina,95.768151,29.858771
Spiraea_alpina,104.630825,28.760189
Spiraea_alpina,82.227044,43.481618
Spiraea_alpina,101.431856,36.040456
Spiraea_alpina,104.675711,23.437439
Spiraea_alpina,90.858243,28.385765
Spiraea_alpina,102.760039,24.112205
Spiraea_alpina,85.981953,28.15595
Spiraea_alpina,101.469343,35.036842
Spiraea_alpina,95.800674,34.12654
Spiraea_alpina,110.995963,37.960806
Spiraea_alpina,99.951708,26.111184
Spiraea_alpina,103.862186,35.376233
Spiraea_alpina,104.686972,36.561424
Spiraea_alpina,99.109037,30.005723
Spiraea_alpina,98.91506,28.483272
Spiraea_alpina,93.246515,29.88447
Spiraea_alpina,86.418964,48.059284
Spiraea_alpina,81.150874,43.838883
Spiraea_alpina,101.963815,30.050663
Spiraea_alpina,89.099434,29.680459
Spiraea_alpina,82.985732,46.746301
Spiraea_alpina,98.824343,31.208805
Spiraea_alpina,100.225668,25.589449
Spiraea_alpina,102.520743,35.200853
Spiraea_alpina,98.211343,34.91528
Spiraea_alpina,102.363193,30.999016
Spiraea_alpina,91.261842,29.895754
Spiraea_alpina,103.165486,31.436764
Spiraea_alpina,102.031953,35.938205
Spiraea_alpina,102.10327,36.502916
Spiraea_alpina,102.486534,35.847247
Spiraea_alpina,100.901059,36.959435
Spiraea_alpina,103.850684,31.680407
Spiraea_alpina,102.017604,35.516337
Spiraea_alpina,117.507098,40.418525
Spiraea_alpina,80.872508,44.049912
Spiraea_alpina,104.466756,34.848642
Spiraea_alpina,102.019988,35.517744
Spiraea_alpina,81.126029,43.157765
Spiraea_alpina,94.054049,31.918691
Spiraea_alpina,102.911008,34.986354
Spiraea_alpina,101.263435,36.684818
Spiraea_alpina,109.111249,33.682773
Spiraea_alpina,102.91149,34.985973
Spiraea_alpina,104.236344,33.262097
Spiraea_alpina,101.280184,27.926859
Spiraea_alpina,95.823418,30.741947
Spiraea_alpina,103.508508,34.588165
Spiraea_alpina,100.979136,32.264887
Spiraea_alpina,102.412342,28.305486
Spiraea_alpina,100.90049,36.959542
Spiraea_alpina,87.767723,28.36409
Spiraea_alpina,102.075767,33.998068
Spiraea_alpina,100.238312,26.830593
Spiraea_alpina,96.917893,30.053408
Spiraea_alpina,97.565701,30.653038
Spiraea_alpina,101.123327,30.978767
Spiraea_alpina,99.617086,38.837269
Spiraea_alpina,100.331657,32.268777
Spiraea_alpina,98.100887,32.975302
Spiraea_alpina,100.579465,35.254492
Spiraea_alpina,102.262329,36.098322
Spiraea_alpina,100.737955,32.931589
Spiraea_alpina,101.088442,38.784839
Spiraea_alpina,91.731158,29.834657
Spiraea_alpina,103.262203,36.734428
Spiraea_alpina,99.986963,35.58909
Spiraea_alpina,101.015735,30.03225
Spiraea_alpina,96.479797,32.203206
Spiraea_alpina,100.312094,30.93896
Spiraea_alpina,103.142034,36.971678
Spiraea_alpina,99.991753,31.61975
Spiraea_alpina,104.039882,34.439105
Spiraea_alpina,100.619597,36.280286
Spiraea_alpina,101.611877,34.734522
Spiraea_alpina,102.064647,31.476356
Spiraea_alpina,100.242143,34.4736
Spiraea_alpina,101.484884,33.430217
Spiraea_alpina,102.544906,32.793902
Spiraea_alpina,95.597748,31.410681
Spiraea_alpina,102.963726,33.575934
Spiraea_alpina,104.114975,35.84443
Spiraea_alpina,100.269862,29.991807
Spiraea_alpina,100.679495,31.392674
Spiraea_alpina,97.008522,33.004049
Spiraea_alpina,103.353054,34.69164
Spiraea_alpina,103.599177,32.63838
Spiraea_alpina,107.752371,34.272137
Spiraea_alpina,99.651715,33.753259
Spiraea_alpina,96.601259,31.213048
Spiraea_alpina,101.684183,36.931343
Spiraea_alpina,95.293423,32.891886
Spiraea_alpina,99.799943,28.930855
Spiraea_alpina,107.316533,34.059215
Spiraea_alpina,101.618461,37.376627
Spiraea_alpina,101.569475,36.500419
Spiraea_alpina,100.296689,29.037544
Spiraea_alpina,97.840532,29.671335
Spiraea_alpina,100.243531,34.473386
Spiraea_alpina,98.57999,31.806729
Spiraea_alpina,100.249778,38.175409
Spiraea_alpina,101.956734,36.83994
Spiraea_alpina,105.0798,51.1945
Spiraea_alpina,105.0343,51.2007
Spiraea_alpina,105.0783,51.2053
Spiraea_alpina,105.1684,51.1698
Spiraea_alpina,105.1679,51.1671
Spiraea_alpina,105.4097,51.3333
Spiraea_alpina,105.229,51.1755
Spiraea_alpina,105.2352,51.1727
Spiraea_alpina,105.1841,51.1448
Spiraea_alpina,105.1186,51.1394
Spiraea_alpina,105.067,51.1366
Spiraea_alpina,105.0863,51.1794
Spiraea_alpina,89.416667,51.383333
Spiraea_alpina,105.136525,50.897165
Spiraea_alpina,109.0805,48.6469
Spiraea_alpina,105.139119,50.894779
Spiraea_alpina,110.983333,49.7
Spiraea_alpina,95.354497,51.538156
Spiraea_alpina,88.549805,49.426607
Spiraea_alpina,107.00305,47.80837
Spiraea_alpina,107.31582,48.44207
Spiraea_alpina,81.9333,50.4666
Spiraea_alpina,88.0213,49.5188
Spiraea_alpina,88.1333,49.5
Spiraea_alpina,91.7703,52.2045
Spiraea_alpina,109.933,54.4961
Spiraea_alpina,86.8583,49.9916
Spiraea_alpina,90.8206,52.0405
Spiraea_alpina,89.8483,51.5343
Spiraea_alpina,99.0263,54.9012
Spiraea_alpina,97.6108,52.6114
Spiraea_alpina,111.4096,55.1546
Spiraea_alpina,103.8911,51.9526
Spiraea_alpina,93.2705,51.9598
Spiraea_alpina,91.2332,52.2816
Spiraea_alpina,92.6363,52.9223
Spiraea_alpina,111.023,49.7216
Spiraea_alpina,90.184,50.2147
Spiraea_alpina,90.6974,52.4542
Spiraea_alpina,86.55,49.9833
Spiraea_alpina,89.8269,50.2006
Spiraea_alpina,86.7166,49.9333
Spiraea_alpina,90.8135,51.6155
Spiraea_alpina,105.2082,51.4425
Spiraea_alpina,95.4778,53.4106
Spiraea_alpina,113.4389,55.4739
Spiraea_alpina,103.09,53.1369
Spiraea_alpina,99,30
Spiraea_alpina,105.07984,51.19445
Spiraea_alpina,96.374668,52.582104
Spiraea_alpina,93.01396,51.97089
Spiraea_alpina,105.078034,51.143548
Spiraea_alpina,89.2,50.25
Spiraea_alpina,88.054047,48.652871
Spiraea_alpina,89.084358,48.224101
Spiraea_alpina,98.855,31.9536
Spiraea_alpina,99.0206,31.8908
Spiraea_alpina,96.463056,32.280833
Spiraea_alpina,89.178032,50.044979
Spiraea_alpina,87.592621,49.308896
Spiraea_alpina,92,51.166667
Spiraea_alpina,89.333333,50.416667
Spiraea_alpina,116.979856,51.195379
Spiraea_alpina,88.75,51.433333
Spiraea_alpina,88.766785,48.28365
Spiraea_alpina,92.35,51.166667
Spiraea_alpina,108.1096,48.2959
Spiraea_alpina,88.333333,50.416667
Spiraea_alpina,90.386642,50.726536
Spiraea_alpina,87.5,50.166667
Spiraea_alpina,88.117,48.717
Spiraea_alpina,88.117,49.167
Spiraea_alpina,90.0679,50.2479
Spiraea_alpina,90.9269,51.9157
Spiraea_alpina,102.45,31.3
Spiraea_alpina,113.958,55.725
Spiraea_alpina,110.09,55.256
Spiraea_alpina,107.375,56.002
Spiraea_alpina,110.489,55.518
Spiraea_alpina,110.466,55.24
Spiraea_alpina,113.086,55.738
Spiraea_alpina,112.548,55.753
Spiraea_alpina,99.847222,34.593056
Spiraea_alpina,97.288056,32.677778
Spiraea_alpina,100.7625,31.7625
Spiraea_alpina,96.321944,32.254167
Spiraea_alpina,102.075556,30.6175
Spiraea_alpina,96.593056,31.898056
Spiraea_alpina,102.296667,30.952778
Spiraea_alpina,96.466667,32.283333
Spiraea_alpina,99.839167,34.594167
Spiraea_alpina,100.244167,34.707778
Spiraea_alpina,87.80343,50.12107
Spiraea_alpina,96.46305556,32.28083333
Spiraea_alpina,88.19833374,49.625
Spiraea_alpina,100.32,27.76
Spiraea_alpina,100.084722,29.1525
Spiraea_alpina,96.5930555,31.8980555
Spiraea_alpina,99.4236111,33.6947222
Spiraea_alpina,102.0755556,30.6175
Spiraea_alpina,96.4666666,32.2833333
Spiraea_alpina,96.94472222,31.07666667
Spiraea_alpina,102.2966667,30.95277778
Spiraea_alpina,99.8472222,34.5930555
Spiraea_alpina,96.3219444,32.2541666
Spiraea_alpina,103.85,32.69
Spiraea_alpina,100.237222,34.7116666
Spiraea_alpina,97.2880555,32.6777777
Spiraea_fritschiana,101.95687,29.998544
Spiraea_fritschiana,101.706655,32.902459
Spiraea_fritschiana,120.603032,36.38768
Spiraea_fritschiana,117.219987,40.418288
Spiraea_fritschiana,117.433647,40.602925
Spiraea_fritschiana,117.231737,40.419388
Spiraea_fritschiana,117.228845,40.419095
Spiraea_fritschiana,117.217537,40.418737
Spiraea_fritschiana,127.55,38.16
Spiraea_fritschiana,120.618149,36.191849
Spiraea_fritschiana,128.16667,38.06667
Spiraea_fritschiana,107.80389,33.64889
Spiraea_fritschiana,117.38417,40.61222
Spiraea_fritschiana,117.225425,40.418903
Spiraea_fritschiana,117.231453,40.41937
Spiraea_fritschiana,120.624836,36.167862
Spiraea_fritschiana,117.448167,40.595518
Spiraea_fritschiana,120.829355,37.30959
Spiraea_fritschiana,120.622232,36.16993
Spiraea_fritschiana,117.220108,40.418353
Spiraea_fritschiana,117.445132,40.599133
Spiraea_fritschiana,120.589593,36.212873
Spiraea_fritschiana,117.218895,40.418337
Spiraea_fritschiana,120.6169,36.19674
Spiraea_fritschiana,117.442238,40.59946
Spiraea_fritschiana,117.220087,40.418347
Spiraea_fritschiana,117.224145,40.41897
Spiraea_fritschiana,120.59082,36.28592
Spiraea_fritschiana,117.231322,40.419317
Spiraea_fritschiana,117.314301,36.038521
Spiraea_fritschiana,117.846899,35.553429
Spiraea_fritschiana,120.6539,36.168913
Spiraea_fritschiana,120.657104,36.207211
Spiraea_fritschiana,117.443047,40.599503
Spiraea_fritschiana,120.63073,36.17761
Spiraea_fritschiana,120.655975,36.204853
Spiraea_fritschiana,117.225662,40.41888
Spiraea_fritschiana,111.486667,37.7325
Spiraea_fritschiana,107.249372,33.976206
Spiraea_fritschiana,110.092299,34.566081
Spiraea_fritschiana,114.714432,39.364854
Spiraea_fritschiana,117.4369444,35.06055556
Spiraea_fritschiana,117.9716667,35.2375
Spiraea_fritschiana,120.758848,37.810661
Spiraea_fritschiana,119.206763,35.751927
Spiraea_fritschiana,117.526228,36.681258
Spiraea_fritschiana,117.323725,34.810487
Spiraea_fritschiana,119.988454,36.776875
Spiraea_fritschiana,122.08832,37.196032
Spiraea_fritschiana,122.967328,39.680811
Spiraea_fritschiana,107.749767,34.274247
Spiraea_fritschiana,111.047858,34.054324
Spiraea_fritschiana,110.148509,34.090838
Spiraea_fritschiana,109.88229,33.532172
Spiraea_fritschiana,108.314283,33.310527
Spiraea_fritschiana,117.500558,40.417358
Spiraea_fritschiana,117.96241,40.954071
Spiraea_fritschiana,110.89422,34.516828
Spiraea_fritschiana,108.664214,31.947633
Spiraea_fritschiana,108.061396,26.638685
Spiraea_fritschiana,109.488172,30.272156
Spiraea_fritschiana,120.450372,41.573734
Spiraea_fritschiana,110.675757,31.744897
Spiraea_fritschiana,107.518847,26.259427
Spiraea_fritschiana,115.399492,30.7831
Spiraea_fritschiana,109.232849,34.379898
Spiraea_fritschiana,110.676171,31.742354
Spiraea_fritschiana,109.323479,34.151624
Spiraea_fritschiana,114.694284,39.360247
Spiraea_fritschiana,106.864397,34.89305
Spiraea_fritschiana,105.724947,34.580863
Spiraea_fritschiana,119.244847,39.876253
Spiraea_fritschiana,117.332801,40.941482
Spiraea_fritschiana,120.390001,41.497923
Spiraea_fritschiana,120.771389,41.801117
Spiraea_fritschiana,121.35499,41.160636
Spiraea_fritschiana,112.186739,35.690141
Spiraea_fritschiana,108.909996,30.210981
Spiraea_fritschiana,110.479191,29.117096
Spiraea_fritschiana,107.191222,27.946222
Spiraea_fritschiana,115.008163,31.17274
Spiraea_fritschiana,109.152893,33.423357
Spiraea_fritschiana,107.990539,33.524359
Spiraea_fritschiana,110.092301,34.566096
Spiraea_fritschiana,108.906917,34.159016
Spiraea_fritschiana,109.940477,33.870422
Spiraea_fritschiana,106.515756,33.908469
Spiraea_fritschiana,129.771607,43.312522
Spiraea_fritschiana,119.836669,40.824484
Spiraea_fritschiana,106.927389,27.725654
Spiraea_fritschiana,111.653039,34.389414
Spiraea_fritschiana,107.319116,34.058401
Spiraea_fritschiana,110.570137,31.351348
Spiraea_fritschiana,110.674706,30.199688
Spiraea_fritschiana,108.222154,34.163621
Spiraea_fritschiana,111.220456,35.141363
Spiraea_fritschiana,112.699226,36.756064
Spiraea_fritschiana,112.337446,36.5002
Spiraea_fritschiana,118.949684,40.407578
Spiraea_fritschiana,129.785137,43.317215
Spiraea_fritschiana,117.977325,35.265961
Spiraea_fritschiana,114.588903,39.840843
Spiraea_fritschiana,107.545837,33.222739
Spiraea_fritschiana,119.548599,40.052192
Spiraea_fritschiana,118.94985,40.407473
Spiraea_fritschiana,112.085634,34.134517
Spiraea_fritschiana,121.729993,37.291971
Spiraea_fritschiana,117.504306,40.648815
Spiraea_fritschiana,117.487364,40.599707
Spiraea_fritschiana,108.247887,33.038408
Spiraea_fritschiana,111.47353,33.307294
Spiraea_fritschiana,110.894225,34.517734
Spiraea_fritschiana,102.758317,30.066713
Spiraea_fritschiana,108.902049,32.307001
Spiraea_fritschiana,108.200398,34.260204
Spiraea_fritschiana,108.839557,27.69965
Spiraea_fritschiana,112.473139,34.15394
Spiraea_fritschiana,106.920808,33.617571
Spiraea_fritschiana,111.843801,33.046358
Spiraea_fritschiana,120.404217,41.526342
Spiraea_fritschiana,118.305139,40.146238
Spiraea_fritschiana,109.368149,32.833567
Spiraea_fritschiana,109.482819,29.98867
Spiraea_fritschiana,114.026679,32.801538
Spiraea_fritschiana,108.848427,27.691904
Spiraea_fritschiana,106.942393,33.003341
Spiraea_fritschiana,122.752199,40.852533
Spiraea_fritschiana,116.74588,36.561049
Spiraea_fritschiana,111.262235,31.873507
Spiraea_fritschiana,106.857066,34.893262
Spiraea_fritschiana,112.179989,34.516478
Spiraea_fritschiana,119.715101,30.231153
Spiraea_fritschiana,107.098153,29.156646
Spiraea_fritschiana,113.806186,35.190021
Spiraea_fritschiana,120.834097,37.305854
Spiraea_fritschiana,115.878514,31.681624
Spiraea_fritschiana,109.939776,33.868319
Spiraea_fritschiana,112.435583,33.488617
Spiraea_fritschiana,107.028621,33.077668
Spiraea_fritschiana,114.582695,39.837181
Spiraea_fritschiana,118.708572,41.92778
Spiraea_fritschiana,106.153899,33.329638
Spiraea_fritschiana,117.337124,40.936644
Spiraea_fritschiana,110.674938,30.199252
Spiraea_fritschiana,115.398984,30.781679
Spiraea_fritschiana,118.832859,35.588115
Spiraea_fritschiana,107.383645,34.352747
Spiraea_fritschiana,102.763462,30.059955
Spiraea_fritschiana,104.281903,30.97715
Spiraea_fritschiana,110.426472,32.991457
Spiraea_fritschiana,112.187213,35.689472
Spiraea_fritschiana,102.813377,30.369026
Spiraea_fritschiana,106.085632,33.767785
Spiraea_fritschiana,118.317325,29.709239
Spiraea_fritschiana,105.6733,34.862354
Spiraea_fritschiana,110.885437,33.526367
Spiraea_fritschiana,110.5226,24.199829
Spiraea_fritschiana,107.191024,27.951342
Spiraea_fritschiana,111.655399,34.387179
Spiraea_fritschiana,112.232722,33.036651
Spiraea_fritschiana,129.766161,43.315426
Spiraea_fritschiana,120.342112,40.328407
Spiraea_fritschiana,122.970612,39.69829
Spiraea_fritschiana,117.968869,35.269174
Spiraea_fritschiana,109.937685,33.869208
Spiraea_fritschiana,109.526437,31.883395
Spiraea_fritschiana,116.732691,24.720442
Spiraea_fritschiana,109.878928,31.074843
Spiraea_fritschiana,117.631884,35.511519
Spiraea_fritschiana,109.628912,31.3966
Spiraea_fritschiana,111.485772,33.302981
Spiraea_fritschiana,117.943271,35.712435
Spiraea_fritschiana,109.029273,32.6903
Spiraea_fritschiana,110.336665,31.041403
Spiraea_fritschiana,104.929866,33.388155
Spiraea_fritschiana,110.33191,33.694711
Spiraea_fritschiana,115.406297,31.799982
Spiraea_fritschiana,118.172496,40.768637
Spiraea_fritschiana,107.517021,26.258205
Spiraea_fritschiana,110.754499,31.34795
Spiraea_fritschiana,108.900663,32.31069
Spiraea_fritschiana,108.6649,31.946293
Spiraea_fritschiana,119.906486,42.287012
Spiraea_fritschiana,120.762689,37.811168
Spiraea_fritschiana,111.379087,29.584703
Spiraea_fritschiana,105.724998,34.578529
Spiraea_fritschiana,117.939152,40.976204
Spiraea_fritschiana,121.242831,41.537224
Spiraea_fritschiana,119.642363,41.402576
Spiraea_fritschiana,110.479921,29.127401
Spiraea_fritschiana,111.618386,33.783195
Spiraea_fritschiana,120.729365,40.619413
Spiraea_fritschiana,108.212857,34.259732
Spiraea_fritschiana,114.692567,39.35755
Spiraea_fritschiana,110.145716,34.088502
Spiraea_fritschiana,119.807776,40.812871
Spiraea_fritschiana,111.223174,35.140441
Spiraea_fritschiana,119.206745,35.751936
Spiraea_fritschiana,112.70138,36.757123
Spiraea_fritschiana,122.355534,40.405234
Spiraea_fritschiana,106.924377,33.61334
Spiraea_fritschiana,112.087765,34.131563
Spiraea_fritschiana,107.549962,33.223283
Spiraea_fritschiana,114.511523,37.287663
Spiraea_fritschiana,108.943491,30.294247
Spiraea_fritschiana,112.340878,36.500777
Spiraea_fritschiana,121.60151,37.388356
Spiraea_fritschiana,118.954555,40.406023
Spiraea_fritschiana,109.151075,33.423981
Spiraea_fritschiana,106.525212,33.912464
Spiraea_fritschiana,121.795962,41.598764
Spiraea_fritschiana,111.513793,32.538839
Spiraea_fritschiana,109.880435,33.530411
Spiraea_fritschiana,108.216465,34.161532
Spiraea_fritschiana,110.88577,34.521264
Spiraea_fritschiana,107.752371,34.272137
Spiraea_fritschiana,110.08952,34.565359
Spiraea_fritschiana,109.317634,34.156189
Spiraea_fritschiana,111.052649,34.053995
Spiraea_fritschiana,110.671525,31.744449
Spiraea_fritschiana,107.316533,34.059215
Spiraea_fritschiana,117.507098,40.418525
Spiraea_fritschiana,108.313714,33.312184
Spiraea_fritschiana,128.20025,38.19725
Spiraea_fritschiana,127.790472,38.181806
Spiraea_fritschiana,128.978972,35.5335
Spiraea_fritschiana,128.692347,35.603481
Spiraea_fritschiana,128.165083,38.230222
Spiraea_fritschiana,128.18425,38.22225
Spiraea_fritschiana,128.170333,38.229083
Spiraea_fritschiana,128.158667,38.22625
Spiraea_fritschiana,127.805056,38.155528
Spiraea_fritschiana,128.005972,37.714639
Spiraea_fritschiana,128.028083,37.704667
Spiraea_fritschiana,128.663239,37.625633
Spiraea_fritschiana,127.764769,35.702019
Spiraea_fritschiana,128.7605,37.517333
Spiraea_fritschiana,128.102742,38.186783
Spiraea_fritschiana,129.075911,37.449158
Spiraea_fritschiana,129.122639,37.090889
Spiraea_fritschiana,128.608808,37.602439
Spiraea_fritschiana,128.695158,35.598787
Spiraea_fritschiana,129.196981,36.912803
Spiraea_fritschiana,128.566305,37.926682
Spiraea_fritschiana,128.517203,37.838886
Spiraea_fritschiana,128.168638,38.230025
Spiraea_fritschiana,128.112678,38.322744
Spiraea_fritschiana,127.90857,38.064723
Spiraea_fritschiana,127.994756,38.27309
Spiraea_fritschiana,128.399014,38.267614
Spiraea_fritschiana,129.108,37.093889
Spiraea_fritschiana,128.731897,35.579019
Spiraea_fritschiana,128.961611,37.273464
Spiraea_fritschiana,128.147994,38.094686
Spiraea_fritschiana,128.392474,37.885502
Spiraea_fritschiana,128.4485,37.722167
Spiraea_fritschiana,128.603983,37.646144
Spiraea_fritschiana,128.653186,37.641467
Spiraea_fritschiana,127.977667,35.86975
Spiraea_fritschiana,127.857972,37.752444
Spiraea_fritschiana,127.415722,37.956028
Spiraea_fritschiana,127.946083,37.113333
Spiraea_fritschiana,128.041979,36.777338
Spiraea_fritschiana,128.097762,36.862573
Spiraea_fritschiana,127.9293,36.297355
Spiraea_fritschiana,128.649606,37.617081
Spiraea_fritschiana,128.773389,37.519917
Spiraea_fritschiana,128.600139,37.645833
Spiraea_fritschiana,128.6265,37.598111
Spiraea_fritschiana,128.541058,37.5395
Spiraea_fritschiana,128.751431,37.678567
Spiraea_fritschiana,128.788139,37.613528
Spiraea_fritschiana,128.544583,37.929611
Spiraea_fritschiana,127.737866,38.219956
Spiraea_fritschiana,128.287893,38.054837
Spiraea_fritschiana,128.355239,38.309664
Spiraea_fritschiana,127.884556,35.080222
Spiraea_fritschiana,127.176978,35.035392
Spiraea_fritschiana,128.656369,37.637758
Spiraea_fritschiana,128.686181,37.67155
Spiraea_fritschiana,128.261423,38.068338
Spiraea_fritschiana,127.698258,37.696703
Spiraea_fritschiana,126.904358,34.525481
Spiraea_fritschiana,128.791167,37.19725
Spiraea_fritschiana,127.761117,35.730839
Spiraea_fritschiana,129.045944,37.417964
Spiraea_fritschiana,128.625778,37.59775
Spiraea_fritschiana,128.015439,38.046775
Spiraea_fritschiana,128.62672,37.64831
Spiraea_fritschiana,128.95508,37.33625
Spiraea_fritschiana,128.15119,38.23361
Spiraea_fritschiana,128.61036,37.72481
Spiraea_fritschiana,128.38423,38.10352
Spiraea_fritschiana,127.6865,35.77414
Spiraea_fritschiana,128.1525,38.23094
Spiraea_fritschiana,128.55194,36.93306
Spiraea_fritschiana,127.17167,35.03633
Spiraea_fritschiana,127.19686,35.04842
Spiraea_fritschiana,128.06842,35.77667
Spiraea_fritschiana,128.41225,38.10394
Spiraea_fritschiana,128.11986,35.82211
Spiraea_fritschiana,128.40892,38.09975
Spiraea_fritschiana,128.47803,36.95831
Spiraea_fritschiana,127.360108,38.643283
Spiraea_fritschiana,125.566942,40.283606
Spiraea_fritschiana,128.10439,38.65617
Spiraea_fritschiana,128.13333,38.66389
Spiraea_fritschiana,128.105833,36.77825
Spiraea_fritschiana,127.509773,38.20097
Spiraea_fritschiana,128.357333,37.896333
Spiraea_fritschiana,127.610039,38.28355
Spiraea_fritschiana,127.062547,34.977549
Spiraea_fritschiana,102.033333,30.049999
Spiraea_fritschiana,121.544774,37.269647
Spiraea_fritschiana,107.796667,33.648611
Spiraea_fritschiana,105.726028,34.568696
Spiraea_fritschiana,119.921413,42.290731
Spiraea_fritschiana,114.512128,37.286669
Spiraea_fritschiana,122.348936,40.400611
Spiraea_fritschiana,114.619233,37.602467
Spiraea_fritschiana,115.406862,31.798378
Spiraea_fritschiana,115.934366,31.72717
Spiraea_fritschiana,121.600512,37.386901
Spiraea_fritschiana,120.849675,37.335123
Spiraea_fritschiana,111.615769,33.785698
Spiraea_fritschiana,110.746805,31.348196
Spiraea_fritschiana,116.04506,29.448128
Spiraea_fritschiana,116.113141,39.535776
Spiraea_fritschiana,117.38416,40.6125
Spiraea_fritschiana,118.174166,40.768082
Spiraea_fritschiana,128.08,38.27
Spiraea_fritschiana,127.682,35.20364
Spiraea_arcuata,82.981881,29.142315
Spiraea_arcuata,85.297535,28.852394
Spiraea_arcuata,85.982237,28.155186
Spiraea_arcuata,101.507294,29.000348
Spiraea_arcuata,103.837104,30.69046
Spiraea_arcuata,102.771745,30.05728
Spiraea_arcuata,92.463309,28.408548
Spiraea_arcuata,95.768158,29.858766
Spiraea_arcuata,88.907094,27.484806
Spiraea_arcuata,91.117212,29.646922
Spiraea_arcuata,97.17202,31.140969
Spiraea_arcuata,99.702234,27.818882
Spiraea_arcuata,97.466919,28.66128
Spiraea_arcuata,99.951708,26.111184
Spiraea_arcuata,98.218351,31.499534
Spiraea_arcuata,93.246515,29.88447
Spiraea_arcuata,104.173653,31.126881
Spiraea_arcuata,97.465002,28.660244
Spiraea_arcuata,101.506942,29.001975
Spiraea_arcuata,102.763462,30.059955
Spiraea_arcuata,97.840532,29.671335
Spiraea_arcuata,95.332245,29.32573
Spiraea_arcuata,95.768151,29.858771
Spiraea_arcuata,96.917893,30.053408
Spiraea_arcuata,90.858243,28.385765
Spiraea_arcuata,88.906806,27.482772
Spiraea_arcuata,87.123887,28.656667
Spiraea_arcuata,91.960132,27.991707
Spiraea_arcuata,85.981953,28.15595
Spiraea_arcuata,85.298349,28.852416
Spiraea_arcuata,84.05202,28.67623
Spiraea_arcuata,84.15401,28.61767
Spiraea_arcuata,88.62,27.33
Spiraea_arcuata,90.690703,27.607572
Spiraea_arcuata,90.35,27.7
Spiraea_arcuata,83.96967,28.7475
Spiraea_arcuata,85.21667,28.2
Spiraea_arcuata,85.558333,28.21
Spiraea_arcuata,89.733333,28.116667
Spiraea_arcuata,91.583333,27.883333
Spiraea_arcuata,86.722528,27.906972
Spiraea_arcuata,75.038311,34.136284
Spiraea_arcuata,83.81667,28.91667
Spiraea_arcuata,101.22,28.12
Spiraea_arcuata,85.216667,28.2
Spiraea_arcuata,85.051167,28.468333
Spiraea_arcuata,97.67,28.33
Spiraea_arcuata,83.9,29.2
Spiraea_arcuata,98.685729,26.218341
Spiraea_arcuata,86.740186,27.849066
Spiraea_arcuata,91.506,27.908
Spiraea_arcuata,83.816667,28.916667
Spiraea_arcuata,83.969667,28.7475
Spiraea_arcuata,88.15,27.48
Spiraea_arcuata,94.5833333,29.45
Spiraea_arcuata_var._karnalica,84.153889,28.617778
Spiraea_salicifolia_var._salicifolia,17.026291,54.470484
Spiraea_salicifolia_var._salicifolia,17.045239,54.468308
Spiraea_salicifolia_var._salicifolia,15.571096,54.17955
Spiraea_salicifolia_var._salicifolia,17.047268,54.45456
Spiraea_salicifolia_var._salicifolia,16.203737,54.200361
Spiraea_salicifolia_var._salicifolia,17.041523,54.452682
Spiraea_salicifolia_var._salicifolia,17.036246,54.460624
Spiraea_salicifolia_var._salicifolia,137.19,50.42
Spiraea_salicifolia_var._salicifolia,136.5007,47.3103
Spiraea_salicifolia_var._salicifolia,135.3038,59.2776
Spiraea_salicifolia_var._salicifolia,134.2048,58.0155
Spiraea_salicifolia_var._salicifolia,142.5976,51.0866
Spiraea_salicifolia_var._salicifolia,136.1642,57.6601
Spiraea_salicifolia_var._salicifolia,137.3945,50.7672
Spiraea_salicifolia_var._salicifolia,137.7501,50.7889
Spiraea_salicifolia_var._salicifolia,142.6906,54.1669
Spiraea_salicifolia_var._salicifolia,143.1136,52.513
Spiraea_salicifolia_var._salicifolia,136.721,56.7142
Spiraea_salicifolia_var._salicifolia,142.2216,52.6134
Spiraea_salicifolia_var._salicifolia,143.7752,50.0378
Spiraea_salicifolia_var._salicifolia,132.989,51.1188
Spiraea_salicifolia_var._salicifolia,16.236598,50.796641
Spiraea_salicifolia_var._salicifolia,127.449764,42.221208
Spiraea_salicifolia_var._salicifolia,132.510113,47.642475
Spiraea_salicifolia_var._salicifolia,120.735775,49.293222
Spiraea_salicifolia_var._salicifolia,117.545798,43.264989
Spiraea_salicifolia_var._salicifolia,123.725684,50.590177
Spiraea_salicifolia_var._salicifolia,131.874137,45.54725
Spiraea_salicifolia_var._salicifolia,127.273796,42.332643
Spiraea_salicifolia_var._salicifolia,117.542465,43.256233
Spiraea_salicifolia_var._salicifolia,120.729005,49.287024
Spiraea_salicifolia_var._salicifolia,129.905072,46.730706
Spiraea_salicifolia_var._salicifolia,128.232013,43.372413
Spiraea_salicifolia_var._salicifolia,15.439111,67.607769
Spiraea_baldshuanica,68.8141,38.7795
Spiraea_baldshuanica,71.46762,38.87321
Spiraea_baldshuanica,68.5,38.52
